company,po_number,doc_date,expected_deliv_date,actual_deliv_date,card_name,itms_grp_nam,item_category,parent_code,parent_name,item_code,item_name,quantity,doc_currency,doc_price,doc_rate,exc_rate,price_usd,product_family,product_line,month,purchase_lead_time_days,delivery_delay_days,has_actual_delivery_date,is_late_delivery
Matapel Tradindo Sample,100298,2023-11-08,2023-11-24,2023-12-05,Supplier 006,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,2868.84,USD,5.5421,15500,15500,5.5421,Colorants,Organic Pigments,2023-11-01,27,11,True,True
Matapel Tradindo Sample,100299,2024-01-06,2024-02-03,2024-02-02,Supplier 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,2089.65,USD,5.3533,15500,15500,5.3533,Colorants,Organic Pigments,2024-01-01,27,-1,True,False
Matapel Tradindo Sample,100300,2024-05-01,2024-05-27,2024-05-27,Supplier 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,1861.22,USD,5.5404,15500,15500,5.5404,Colorants,Organic Pigments,2024-05-01,26,0,True,False
Matapel Tradindo Sample,100301,2024-09-10,2024-10-03,2024-10-04,Supplier 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,2060.97,USD,5.8352,15500,15500,5.8352,Colorants,Organic Pigments,2024-09-01,24,1,True,True
Matapel Tradindo Sample,100302,2024-11-09,2024-12-12,2024-12-21,Supplier 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,3212.04,USD,5.683,15500,15500,5.683,Colorants,Organic Pigments,2024-11-01,42,9,True,True
Matapel Tradindo Sample,100303,2025-01-10,2025-02-02,2025-02-07,Supplier 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,3799.99,USD,5.0551,15500,15500,5.0551,Colorants,Organic Pigments,2025-01-01,28,5,True,True
Matapel Tradindo Sample,100304,2025-03-08,2025-04-07,2025-04-02,Supplier 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,2911.22,USD,5.824,15500,15500,5.824,Colorants,Organic Pigments,2025-03-01,25,-5,True,False
Matapel Tradindo Sample,100305,2025-05-01,2025-05-16,2025-05-21,Supplier 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,2990.48,USD,5.4687,15500,15500,5.4687,Colorants,Organic Pigments,2025-05-01,20,5,True,True
Matapel Tradindo Sample,100306,2025-07-08,2025-08-10,2025-08-08,Supplier 003,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,3211.08,USD,5.1245,15500,15500,5.1245,Colorants,Organic Pigments,2025-07-01,31,-2,True,False
Matapel Tradindo Sample,100307,2025-11-01,2025-11-22,2025-12-02,Supplier 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,1560.79,USD,5.2416,15500,15500,5.2416,Colorants,Organic Pigments,2025-11-01,31,10,True,True
Matapel Tradindo Sample,100308,2023-01-11,2023-01-28,2023-01-28,Supplier 002,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,2166.23,USD,4.8819,15500,15500,4.8819,Colorants,Organic Pigments,2023-01-01,17,0,True,False
Matapel Tradindo Sample,100309,2023-03-03,2023-03-25,2023-03-17,Supplier 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,846.39,USD,4.8619,15500,15500,4.8619,Colorants,Organic Pigments,2023-03-01,14,-8,True,False
Matapel Tradindo Sample,100310,2023-05-02,2023-06-05,2023-06-18,Supplier 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,3303.37,USD,5.2832,15500,15500,5.2832,Colorants,Organic Pigments,2023-05-01,47,13,True,True
Matapel Tradindo Sample,100311,2023-07-09,2023-08-12,2023-08-13,Supplier 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1565.14,USD,5.2587,15500,15500,5.2587,Colorants,Organic Pigments,2023-07-01,35,1,True,True
Matapel Tradindo Sample,100312,2023-09-06,2023-10-09,2023-10-12,Supplier 008,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,776.78,USD,4.7213,15500,15500,4.7213,Colorants,Organic Pigments,2023-09-01,36,3,True,True
Matapel Tradindo Sample,100313,2023-11-06,2023-11-23,2023-11-19,Supplier 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,3089.37,USD,4.906,15500,15500,4.906,Colorants,Organic Pigments,2023-11-01,13,-4,True,False
Matapel Tradindo Sample,100314,2024-03-05,2024-03-19,2024-03-21,Supplier 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,2582.62,USD,4.6882,15500,15500,4.6882,Colorants,Organic Pigments,2024-03-01,16,2,True,True
Matapel Tradindo Sample,100315,2024-05-01,2024-05-31,2024-05-30,Supplier 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,473.07,USD,4.8841,15500,15500,4.8841,Colorants,Organic Pigments,2024-05-01,29,-1,True,False
Matapel Tradindo Sample,100316,2024-07-10,2024-07-24,2024-07-24,Supplier 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,2557.3,USD,4.6495,15500,15500,4.6495,Colorants,Organic Pigments,2024-07-01,14,0,True,False
Matapel Tradindo Sample,100317,2024-11-05,2024-11-26,2024-11-22,Supplier 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,2920.13,USD,5.4512,15500,15500,5.4512,Colorants,Organic Pigments,2024-11-01,17,-4,True,False
Matapel Tradindo Sample,100318,2025-01-04,2025-01-21,2025-01-30,Supplier 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,3111.43,USD,5.1494,15500,15500,5.1494,Colorants,Organic Pigments,2025-01-01,26,9,True,True
Matapel Tradindo Sample,100319,2025-03-11,2025-04-10,2025-04-19,Supplier 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1577.14,USD,5.0734,15500,15500,5.0734,Colorants,Organic Pigments,2025-03-01,39,9,True,True
Matapel Tradindo Sample,100320,2025-07-12,2025-07-30,2025-07-30,Supplier 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,1747.8,USD,5.0112,15500,15500,5.0112,Colorants,Organic Pigments,2025-07-01,18,0,True,False
Matapel Tradindo Sample,100321,2025-11-12,2025-12-15,2025-12-22,Supplier 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-04,Organic Pigments Grade 4,3522.06,USD,4.6307,15500,15500,4.6307,Colorants,Organic Pigments,2025-11-01,40,7,True,True
Matapel Tradindo Sample,100322,2023-01-12,2023-01-30,2023-01-27,Supplier 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,3158.51,USD,4.5156,15500,15500,4.5156,Colorants,Inorganic Pigments,2023-01-01,15,-3,True,False
Matapel Tradindo Sample,100323,2023-03-03,2023-03-18,2023-03-17,Supplier 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2105.95,USD,4.6889,15500,15500,4.6889,Colorants,Inorganic Pigments,2023-03-01,14,-1,True,False
Matapel Tradindo Sample,100324,2023-05-02,2023-05-18,2023-05-17,Supplier 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2028.32,USD,4.4194,15500,15500,4.4194,Colorants,Inorganic Pigments,2023-05-01,15,-1,True,False
Matapel Tradindo Sample,100325,2023-07-07,2023-08-07,2023-08-06,Supplier 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1406.49,USD,4.6399,15500,15500,4.6399,Colorants,Inorganic Pigments,2023-07-01,30,-1,True,False
Matapel Tradindo Sample,100326,2023-11-07,2023-11-29,2023-11-27,Supplier 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2836.39,USD,4.1999,15500,15500,4.1999,Colorants,Inorganic Pigments,2023-11-01,20,-2,True,False
Matapel Tradindo Sample,100327,2024-01-12,2024-02-04,2024-02-08,Supplier 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2257.45,USD,4.1709,15500,15500,4.1709,Colorants,Inorganic Pigments,2024-01-01,27,4,True,True
Matapel Tradindo Sample,100328,2024-03-01,2024-03-15,2024-03-19,Supplier 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,923.02,USD,4.4615,15500,15500,4.4615,Colorants,Inorganic Pigments,2024-03-01,18,4,True,True
Matapel Tradindo Sample,100329,2024-09-05,2024-09-23,2024-09-25,Supplier 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,1848.79,USD,4.4445,15500,15500,4.4445,Colorants,Inorganic Pigments,2024-09-01,20,2,True,True
Matapel Tradindo Sample,100330,2024-11-10,2024-12-08,2024-11-29,Supplier 006,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2916.59,USD,4.3729,15500,15500,4.3729,Colorants,Inorganic Pigments,2024-11-01,19,-9,True,False
Matapel Tradindo Sample,100331,2025-03-02,2025-03-25,2025-03-27,Supplier 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2698.23,USD,4.7369,15500,15500,4.7369,Colorants,Inorganic Pigments,2025-03-01,25,2,True,True
Matapel Tradindo Sample,100332,2025-05-10,2025-05-28,2025-06-09,Supplier 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2000.5,USD,4.9023,15500,15500,4.9023,Colorants,Inorganic Pigments,2025-05-01,30,12,True,True
Matapel Tradindo Sample,100333,2025-09-02,2025-09-19,2025-09-16,Supplier 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2200.67,USD,4.5182,15500,15500,4.5182,Colorants,Inorganic Pigments,2025-09-01,14,-3,True,False
Matapel Tradindo Sample,100334,2025-11-11,2025-11-30,2025-12-03,Supplier 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-01,Inorganic Pigments Grade 1,2450.55,USD,4.8027,15500,15500,4.8027,Colorants,Inorganic Pigments,2025-11-01,22,3,True,True
Matapel Tradindo Sample,100335,2023-01-05,2023-01-30,2023-02-10,Supplier 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1881.36,USD,1.9726,15500,15500,1.9726,Colorants,Inorganic Pigments,2023-01-01,36,11,True,True
Matapel Tradindo Sample,100336,2023-03-06,2023-03-26,2023-03-21,Supplier 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,2507.96,USD,1.9841,15500,15500,1.9841,Colorants,Inorganic Pigments,2023-03-01,15,-5,True,False
Matapel Tradindo Sample,100337,2023-07-06,2023-08-07,2023-08-03,Supplier 008,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,2705.41,USD,1.996,15500,15500,1.996,Colorants,Inorganic Pigments,2023-07-01,28,-4,True,False
Matapel Tradindo Sample,100338,2023-09-01,2023-09-23,2023-09-06,Supplier 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,2145.76,USD,1.7922,15500,15500,1.7922,Colorants,Inorganic Pigments,2023-09-01,5,-17,True,False
Matapel Tradindo Sample,100339,2023-11-09,2023-11-27,2023-11-21,Supplier 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,3530.9,USD,2.008,15500,15500,2.008,Colorants,Inorganic Pigments,2023-11-01,12,-6,True,False
Matapel Tradindo Sample,100340,2024-03-07,2024-03-24,2024-03-19,Supplier 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1846.15,USD,1.9872,15500,15500,1.9872,Colorants,Inorganic Pigments,2024-03-01,12,-5,True,False
Matapel Tradindo Sample,100341,2024-07-03,2024-08-05,2024-08-07,Supplier 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,3152.54,USD,1.9724,15500,15500,1.9724,Colorants,Inorganic Pigments,2024-07-01,35,2,True,True
Matapel Tradindo Sample,100342,2024-09-03,2024-09-25,2024-09-26,Supplier 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,2110.35,USD,1.8383,15500,15500,1.8383,Colorants,Inorganic Pigments,2024-09-01,23,1,True,True
Matapel Tradindo Sample,100343,2025-01-12,2025-02-06,2025-02-12,Supplier 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1759.87,USD,1.7782,15500,15500,1.7782,Colorants,Inorganic Pigments,2025-01-01,31,6,True,True
Matapel Tradindo Sample,100344,2025-03-12,2025-04-13,2025-04-23,Supplier 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1370.91,USD,2.0741,15500,15500,2.0741,Colorants,Inorganic Pigments,2025-03-01,42,10,True,True
Matapel Tradindo Sample,100345,2025-05-12,2025-05-31,2025-06-01,Supplier 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,2343.38,USD,2.0708,15500,15500,2.0708,Colorants,Inorganic Pigments,2025-05-01,20,1,True,True
Matapel Tradindo Sample,100346,2025-07-11,2025-08-08,2025-08-08,Supplier 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,1484.64,USD,1.7819,15500,15500,1.7819,Colorants,Inorganic Pigments,2025-07-01,28,0,True,False
Matapel Tradindo Sample,100347,2025-09-07,2025-10-04,2025-09-30,Supplier 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,3111.5,USD,1.9581,15500,15500,1.9581,Colorants,Inorganic Pigments,2025-09-01,23,-4,True,False
Matapel Tradindo Sample,100348,2025-11-01,2025-11-20,2025-11-21,Supplier 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-02,Inorganic Pigments Grade 2,3339.18,USD,1.805,15500,15500,1.805,Colorants,Inorganic Pigments,2025-11-01,20,1,True,True
Matapel Tradindo Sample,100349,2023-01-12,2023-01-28,2023-01-27,Supplier 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2533.6,USD,2.8712,15500,15500,2.8712,Colorants,Inorganic Pigments,2023-01-01,15,-1,True,False
Matapel Tradindo Sample,100350,2023-05-07,2023-05-23,2023-05-29,Supplier 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2648.49,USD,3.3893,15500,15500,3.3893,Colorants,Inorganic Pigments,2023-05-01,22,6,True,True
Matapel Tradindo Sample,100351,2023-07-04,2023-07-22,2023-07-16,Supplier 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2088.59,USD,3.4025,15500,15500,3.4025,Colorants,Inorganic Pigments,2023-07-01,12,-6,True,False
Matapel Tradindo Sample,100352,2023-09-08,2023-09-28,2023-09-26,Supplier 011,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2623.84,USD,2.9357,15500,15500,2.9357,Colorants,Inorganic Pigments,2023-09-01,18,-2,True,False
Matapel Tradindo Sample,100353,2024-05-04,2024-05-31,2024-05-31,Supplier 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,1971.53,USD,3.2293,15500,15500,3.2293,Colorants,Inorganic Pigments,2024-05-01,27,0,True,False
Matapel Tradindo Sample,100354,2024-07-08,2024-07-31,2024-08-04,Supplier 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2193.83,USD,3.2055,15500,15500,3.2055,Colorants,Inorganic Pigments,2024-07-01,27,4,True,True
Matapel Tradindo Sample,100355,2024-09-09,2024-09-24,2024-09-23,Supplier 004,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2215.63,USD,3.2334,15500,15500,3.2334,Colorants,Inorganic Pigments,2024-09-01,14,-1,True,False
Matapel Tradindo Sample,100356,2025-01-01,2025-02-04,2025-02-13,Supplier 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,3093.27,USD,3.1475,15500,15500,3.1475,Colorants,Inorganic Pigments,2025-01-01,43,9,True,True
Matapel Tradindo Sample,100357,2025-05-04,2025-05-31,2025-06-13,Supplier 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2700.97,USD,3.0461,15500,15500,3.0461,Colorants,Inorganic Pigments,2025-05-01,40,13,True,True
Matapel Tradindo Sample,100358,2025-07-03,2025-08-06,2025-08-04,Supplier 006,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,2808.45,USD,3.1356,15500,15500,3.1356,Colorants,Inorganic Pigments,2025-07-01,32,-2,True,False
Matapel Tradindo Sample,100359,2025-09-03,2025-10-01,2025-10-03,Supplier 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,4554.87,USD,2.8823,15500,15500,2.8823,Colorants,Inorganic Pigments,2025-09-01,30,2,True,True
Matapel Tradindo Sample,100360,2025-11-08,2025-11-22,2025-11-27,Supplier 003,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-03,Inorganic Pigments Grade 3,1436.65,USD,3.2673,15500,15500,3.2673,Colorants,Inorganic Pigments,2025-11-01,19,5,True,True
Matapel Tradindo Sample,100361,2023-01-04,2023-02-06,2023-02-10,Supplier 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2030.91,USD,1.3444,15500,15500,1.3444,Colorants,Inorganic Pigments,2023-01-01,37,4,True,True
Matapel Tradindo Sample,100362,2023-03-01,2023-03-29,2023-04-04,Supplier 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2869.88,USD,1.2904,15500,15500,1.2904,Colorants,Inorganic Pigments,2023-03-01,34,6,True,True
Matapel Tradindo Sample,100363,2023-05-10,2023-06-03,2023-06-01,Supplier 005,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2493.0,USD,1.1749,15500,15500,1.1749,Colorants,Inorganic Pigments,2023-05-01,22,-2,True,False
Matapel Tradindo Sample,100364,2023-07-02,2023-07-16,2023-07-13,Supplier 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,3056.44,USD,1.1413,15500,15500,1.1413,Colorants,Inorganic Pigments,2023-07-01,11,-3,True,False
Matapel Tradindo Sample,100365,2023-09-08,2023-09-27,2023-09-21,Supplier 013,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,1585.83,USD,1.2941,15500,15500,1.2941,Colorants,Inorganic Pigments,2023-09-01,13,-6,True,False
Matapel Tradindo Sample,100366,2023-11-11,2023-11-29,2023-11-26,Supplier 015,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2868.24,USD,1.2194,15500,15500,1.2194,Colorants,Inorganic Pigments,2023-11-01,15,-3,True,False
Matapel Tradindo Sample,100367,2024-01-02,2024-01-24,2024-01-29,Supplier 008,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2220.93,USD,1.342,15500,15500,1.342,Colorants,Inorganic Pigments,2024-01-01,27,5,True,True
Matapel Tradindo Sample,100368,2024-03-11,2024-04-04,2024-04-04,Supplier 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,1375.08,USD,1.1717,15500,15500,1.1717,Colorants,Inorganic Pigments,2024-03-01,24,0,True,False
Matapel Tradindo Sample,100369,2024-05-11,2024-06-03,2024-06-01,Supplier 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2285.52,USD,1.1793,15500,15500,1.1793,Colorants,Inorganic Pigments,2024-05-01,21,-2,True,False
Matapel Tradindo Sample,100370,2024-07-04,2024-07-24,2024-07-26,Supplier 002,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2164.74,USD,1.3049,15500,15500,1.3049,Colorants,Inorganic Pigments,2024-07-01,22,2,True,True
Matapel Tradindo Sample,100371,2024-09-06,2024-10-06,2024-10-07,Supplier 001,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,1037.67,USD,1.1891,15500,15500,1.1891,Colorants,Inorganic Pigments,2024-09-01,31,1,True,True
Matapel Tradindo Sample,100372,2024-11-09,2024-11-23,2024-11-13,Supplier 008,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,1895.92,USD,1.3082,15500,15500,1.3082,Colorants,Inorganic Pigments,2024-11-01,4,-10,True,False
Matapel Tradindo Sample,100373,2025-01-09,2025-01-29,2025-01-30,Supplier 007,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,3385.23,USD,1.1696,15500,15500,1.1696,Colorants,Inorganic Pigments,2025-01-01,21,1,True,True
Matapel Tradindo Sample,100374,2025-03-03,2025-03-22,2025-03-24,Supplier 010,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2579.94,USD,1.2578,15500,15500,1.2578,Colorants,Inorganic Pigments,2025-03-01,21,2,True,True
Matapel Tradindo Sample,100375,2025-05-12,2025-06-13,2025-06-20,Supplier 014,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2436.82,USD,1.3418,15500,15500,1.3418,Colorants,Inorganic Pigments,2025-05-01,39,7,True,True
Matapel Tradindo Sample,100376,2025-07-08,2025-08-11,2025-08-11,Supplier 012,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2359.91,USD,1.1847,15500,15500,1.1847,Colorants,Inorganic Pigments,2025-07-01,34,0,True,False
Matapel Tradindo Sample,100377,2025-09-12,2025-10-05,2025-10-04,Supplier 009,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,2500.53,USD,1.2745,15500,15500,1.2745,Colorants,Inorganic Pigments,2025-09-01,22,-1,True,False
Matapel Tradindo Sample,100378,2025-11-09,2025-11-30,2025-12-05,Supplier 009,Pigments,Colorants,PIG-002,Inorganic Pigments,PIG-002-04,Inorganic Pigments Grade 4,3414.46,USD,1.1568,15500,15500,1.1568,Colorants,Inorganic Pigments,2025-11-01,26,5,True,True
Matapel Tradindo Sample,100379,2023-03-05,2023-04-01,2023-03-19,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,2598.59,USD,1.7777,15500,15500,1.7777,Binders,Industrial Resins,2023-03-01,14,-13,True,False
Matapel Tradindo Sample,100380,2024-03-11,2024-04-10,2024-04-10,Supplier 001,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,3264.68,USD,1.7053,15500,15500,1.7053,Binders,Industrial Resins,2024-03-01,30,0,True,False
Matapel Tradindo Sample,100381,2024-05-04,2024-05-22,2024-05-18,Supplier 007,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,3102.2,USD,1.5982,15500,15500,1.5982,Binders,Industrial Resins,2024-05-01,14,-4,True,False
Matapel Tradindo Sample,100382,2024-07-05,2024-08-01,2024-07-31,Supplier 001,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,1935.03,USD,1.589,15500,15500,1.589,Binders,Industrial Resins,2024-07-01,26,-1,True,False
Matapel Tradindo Sample,100383,2024-09-12,2024-10-15,2024-10-15,Supplier 013,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,1134.04,USD,1.6998,15500,15500,1.6998,Binders,Industrial Resins,2024-09-01,33,0,True,False
Matapel Tradindo Sample,100384,2024-11-06,2024-11-25,2024-12-01,Supplier 012,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,3390.36,USD,1.8,15500,15500,1.8,Binders,Industrial Resins,2024-11-01,25,6,True,True
Matapel Tradindo Sample,100385,2025-01-01,2025-02-01,2025-02-12,Supplier 009,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,3525.03,USD,1.6462,15500,15500,1.6462,Binders,Industrial Resins,2025-01-01,42,11,True,True
Matapel Tradindo Sample,100386,2025-03-07,2025-03-31,2025-04-02,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,2877.39,USD,1.6591,15500,15500,1.6591,Binders,Industrial Resins,2025-03-01,26,2,True,True
Matapel Tradindo Sample,100387,2025-09-03,2025-09-29,2025-10-02,Supplier 011,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,2502.29,USD,1.628,15500,15500,1.628,Binders,Industrial Resins,2025-09-01,29,3,True,True
Matapel Tradindo Sample,100388,2025-11-01,2025-11-27,2025-11-27,Supplier 001,Resins,Binders,RES-001,Industrial Resins,RES-001-01,Industrial Resins Grade 1,2046.65,USD,1.8339,15500,15500,1.8339,Binders,Industrial Resins,2025-11-01,26,0,True,False
Matapel Tradindo Sample,100389,2023-01-02,2023-02-02,2023-01-27,Supplier 007,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,2937.99,USD,3.9923,15500,15500,3.9923,Binders,Industrial Resins,2023-01-01,25,-6,True,False
Matapel Tradindo Sample,100390,2023-05-05,2023-05-24,2023-05-24,Supplier 012,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3178.79,USD,4.4016,15500,15500,4.4016,Binders,Industrial Resins,2023-05-01,19,0,True,False
Matapel Tradindo Sample,100391,2023-07-05,2023-07-30,2023-07-29,Supplier 006,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,2716.93,USD,4.3153,15500,15500,4.3153,Binders,Industrial Resins,2023-07-01,24,-1,True,False
Matapel Tradindo Sample,100392,2023-09-03,2023-10-05,2023-10-24,Supplier 008,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3512.97,USD,4.1336,15500,15500,4.1336,Binders,Industrial Resins,2023-09-01,51,19,True,True
Matapel Tradindo Sample,100393,2024-01-12,2024-02-13,2024-02-15,Supplier 012,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,3415.63,USD,3.9573,15500,15500,3.9573,Binders,Industrial Resins,2024-01-01,34,2,True,True
