company,inv_date,cust_name,item_group,item_category,parent_code,parent_name,item_code,item_name,quantity,price_usd,total_usd,price_idr,total_idr,moving_avg_cost,product_family,product_line,month,cogs_idr,gross_profit_idr,gross_margin_pct
Matapel Tradindo Sample,2023-04-07,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,800.55,5.6158,4495.75,87045.3,69684169.52,70493.6,Binders,Industrial Resins,2023-04-01,56433651.480000004,13250518.039999992,0.19015105053662112
Matapel Tradindo Sample,2023-06-13,Customer 024,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1294.12,5.596,7241.81,86737.25,112248080.43,70244.12,Binders,Industrial Resins,2023-06-01,90904320.5744,21343759.855600014,0.19014810564097245
Matapel Tradindo Sample,2023-07-02,Customer 006,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1270.74,5.7572,7315.89,89236.24,113396339.8,72267.92,Binders,Industrial Resins,2023-07-01,91833736.6608,21562603.139200002,0.19015254969631748
Matapel Tradindo Sample,2023-08-11,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1411.7,5.4513,7695.66,84495.9,119282778.01,68428.96,Binders,Industrial Resins,2023-08-01,96601162.83200002,22681615.17799999,0.1901499575747514
Matapel Tradindo Sample,2023-09-20,Customer 011,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1027.02,5.394,5539.71,83606.78,85865459.41,67708.91,Binders,Industrial Resins,2023-09-01,69538404.7482,16327054.661799997,0.19014694353220368
Matapel Tradindo Sample,2023-10-05,Customer 010,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,2091.29,5.6425,11800.04,87458.23,182900588.03,70828.01,Binders,Industrial Resins,2023-10-01,148121909.03289998,34778678.997100025,0.19015072270514244
Matapel Tradindo Sample,2023-11-10,Customer 023,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,414.58,6.0075,2490.57,93116.04,38603805.93,75409.98,Binders,Industrial Resins,2023-11-01,31263469.508399997,7340336.421600003,0.19014540781057135
Matapel Tradindo Sample,2024-02-12,Customer 024,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1691.65,5.5077,9317.03,85368.68,144413982.44,69135.78,Binders,Industrial Resins,2024-02-01,116953542.237,27460440.202999994,0.1901508409298874
Matapel Tradindo Sample,2024-05-24,Customer 004,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,781.95,5.9779,4674.48,92658.04,72454413.77,75039.07,Binders,Industrial Resins,2024-05-01,58676800.78650001,13777612.983499989,0.19015560635458012
Matapel Tradindo Sample,2024-06-22,Customer 028,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,977.61,5.6955,5567.97,88279.9,86303551.77,71493.43,Binders,Industrial Resins,2024-06-01,69892692.10229999,16410859.667700008,0.19015277275534553
Matapel Tradindo Sample,2024-07-24,Customer 028,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1926.72,5.3904,10385.71,83550.75,160978580.77,67663.54,Binders,Industrial Resins,2024-07-01,130368695.78879999,30609884.981200024,0.19014880634917666
Matapel Tradindo Sample,2024-08-05,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1104.68,5.7136,6311.71,88560.78,97831568.73,71720.91,Binders,Industrial Resins,2024-08-01,79228654.85880001,18602913.871199995,0.1901524642065299
Matapel Tradindo Sample,2024-09-15,Customer 022,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1066.55,5.4994,5865.37,85240.71,90913256.29,69032.15,Binders,Industrial Resins,2024-09-01,73626239.5825,17287016.70750001,0.19014847133356386
Matapel Tradindo Sample,2024-10-25,Customer 001,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1367.03,5.6692,7749.96,87872.44,120124357.91,71163.45,Binders,Industrial Resins,2024-10-01,97282571.0535,22841786.8565,0.19015116712310426
Matapel Tradindo Sample,2024-11-21,Customer 020,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,829.83,5.5442,4600.76,85935.6,71311707.5,69594.9,Binders,Industrial Resins,2024-11-01,57751935.867,13559771.633000001,0.19014790289518732
Matapel Tradindo Sample,2024-12-11,Customer 030,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1705.46,5.7706,9841.55,89444.53,152544076.02,72436.61,Binders,Industrial Resins,2024-12-01,123537740.89060001,29006335.1294,0.19015051836950383
Matapel Tradindo Sample,2025-01-12,Customer 015,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,502.41,5.8432,2935.65,90569.15,45502615.99,73347.38,Binders,Industrial Resins,2025-01-01,36850457.1858,8652158.804200001,0.19014640402436345
Matapel Tradindo Sample,2025-02-07,Customer 006,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1857.39,5.5736,10352.32,86390.76,160460918.81,69963.52,Binders,Industrial Resins,2025-02-01,129949542.41280001,30511376.39719999,0.19014833408331763
Matapel Tradindo Sample,2025-03-15,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1959.73,5.8969,11556.3,91401.5,179122675.64,74021.46,Binders,Industrial Resins,2025-03-01,145062075.80580002,34060599.834199965,0.1901523618520238
Matapel Tradindo Sample,2025-05-03,Customer 013,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,948.38,5.8762,5572.83,91080.57,86378927.55,73761.56,Binders,Industrial Resins,2025-05-01,69953988.2728,16424939.277199998,0.19014984028011353
Matapel Tradindo Sample,2025-06-06,Customer 021,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1498.6,5.721,8573.53,88676.16,132889771.46,71814.34,Binders,Industrial Resins,2025-06-01,107620969.924,25268801.536,0.19014858147758906
Matapel Tradindo Sample,2025-07-06,Customer 008,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1646.3,5.3543,8814.81,82992.09,136629522.17,67211.1,Binders,Industrial Resins,2025-07-01,110649633.93,25979888.23999998,0.19014842346937838
Matapel Tradindo Sample,2025-08-12,Customer 009,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1225.3,5.8651,7186.5,90909.12,111390689.63,73622.7,Binders,Industrial Resins,2025-08-01,90209894.30999999,21180795.320000008,0.1901487044415923
Matapel Tradindo Sample,2025-09-22,Customer 006,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1543.67,5.6367,8701.21,87369.15,134868722.17,70755.87,Binders,Industrial Resins,2025-09-01,109223713.8429,25645008.327099994,0.19014792988677426
Matapel Tradindo Sample,2025-10-03,Customer 009,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1200.5,5.7767,6934.89,89538.62,107490819.53,72512.81,Binders,Industrial Resins,2025-10-01,87051628.405,20439191.125,0.19014824907252245
Matapel Tradindo Sample,2025-11-24,Customer 003,Resins,Binders,RES-001,Industrial Resins,RES-001-02,Industrial Resins Grade 2,1699.49,5.947,10106.84,92178.27,156656015.39,74650.53,Binders,Industrial Resins,2025-11-01,126867829.2297,29788186.160299987,0.19015028619323285
Matapel Tradindo Sample,2023-01-08,Customer 012,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,411.13,6.894,2834.32,106856.4,43931888.65,75782.18,Binders,Industrial Resins,2023-01-01,31156327.663399998,12775560.9866,0.2908038188019035
Matapel Tradindo Sample,2023-03-01,Customer 007,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,372.1,7.2026,2680.1,111640.0,41541544.59,79174.69,Binders,Industrial Resins,2023-03-01,29460902.149000004,12080642.441,0.290808696697043
Matapel Tradindo Sample,2023-04-04,Customer 029,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,386.85,6.5889,2548.94,102128.32,39508635.92,72429.04,Binders,Industrial Resins,2023-04-01,28019174.123999998,11489461.796000004,0.2908088707305591
Matapel Tradindo Sample,2023-05-21,Customer 016,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,361.01,6.76,2440.41,104779.63,37826298.11,74309.34,Binders,Industrial Resins,2023-05-01,26826414.8334,10999883.2766,0.29079988860162875
Matapel Tradindo Sample,2023-06-24,Customer 004,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,411.65,7.1017,2923.4,110076.38,45312694.38,78065.78,Binders,Industrial Resins,2023-06-01,32135778.336999997,13176916.043000005,0.2907996583142052
Matapel Tradindo Sample,2023-07-10,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,471.08,7.0778,3334.18,109705.15,51679841.04,77802.5,Binders,Industrial Resins,2023-07-01,36651201.699999996,15028639.340000004,0.2908027392802523
Matapel Tradindo Sample,2023-08-08,Customer 017,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,328.27,6.9744,2289.49,108102.73,35487070.24,76666.07,Binders,Industrial Resins,2023-08-01,25167170.7989,10319899.441100001,0.29080731013595223
Matapel Tradindo Sample,2023-09-16,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,404.55,6.8355,2765.33,105950.26,42862633.8,75139.55,Binders,Industrial Resins,2023-09-01,30397704.9525,12464928.847499996,0.29081108047774695
Matapel Tradindo Sample,2023-10-04,Customer 026,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,422.83,7.2778,3077.31,112806.05,47698267.72,80001.65,Binders,Industrial Resins,2023-10-01,33827097.66949999,13871170.050500005,0.2908107718277532
Matapel Tradindo Sample,2023-11-09,Customer 007,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,406.57,7.4024,3009.62,114737.79,46649062.39,81371.63,Binders,Industrial Resins,2023-11-01,33083263.609100003,13565798.780899998,0.29080538998803224
Matapel Tradindo Sample,2023-12-06,Customer 015,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,364.27,7.1282,2596.57,110487.7,40246856.89,78357.48,Binders,Industrial Resins,2023-12-01,28543279.239599995,11703577.650400005,0.2907948236153555
Matapel Tradindo Sample,2024-01-19,Customer 015,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,390.27,7.2177,2816.82,111874.4,43660736.38,79340.93,Binders,Industrial Resins,2024-01-01,30964384.751099996,12696351.628900006,0.29079563657373214
Matapel Tradindo Sample,2024-02-26,Customer 018,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,393.79,7.1444,2813.4,110738.7,43607757.09,78535.49,Binders,Industrial Resins,2024-02-01,30926490.607100002,12681266.482900001,0.2908029976576812
Matapel Tradindo Sample,2024-04-06,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,220.16,6.6191,1457.28,102595.58,22587878.68,72760.42,Binders,Industrial Resins,2024-04-01,16018934.0672,6568944.6128,0.2908172434366909
Matapel Tradindo Sample,2024-05-10,Customer 023,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,301.95,7.2378,2185.47,112185.25,33874821.07,79561.38,Binders,Industrial Resins,2024-05-01,24023558.691,9851262.379,0.2908137096471459
Matapel Tradindo Sample,2024-06-18,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,345.96,6.8588,2372.91,106312.17,36780169.75,75396.21,Binders,Industrial Resins,2024-06-01,26084072.8116,10696096.9384,0.2908115163987246
Matapel Tradindo Sample,2024-07-23,Customer 007,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,481.5,6.8158,3281.77,105644.83,50867488.59,74922.94,Binders,Industrial Resins,2024-07-01,36075395.61,14792092.980000004,0.2907966048653711
Matapel Tradindo Sample,2024-08-23,Customer 019,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,332.18,7.1868,2387.34,111395.43,37003712.91,79001.24,Binders,Industrial Resins,2024-08-01,26242631.9032,10761081.006799996,0.2908108446569395
Matapel Tradindo Sample,2024-09-21,Customer 011,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,383.36,6.6486,2548.82,103053.54,39506701.71,73085.2,Binders,Industrial Resins,2024-09-01,28017942.272,11488759.438000001,0.2908053302534225
Matapel Tradindo Sample,2024-10-10,Customer 002,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,443.42,7.2765,3226.5,112785.23,50010745.98,79986.88,Binders,Industrial Resins,2024-10-01,35467782.32960001,14542963.65039999,0.29079677508141805
Matapel Tradindo Sample,2024-11-02,Customer 018,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,330.5,7.2251,2387.9,111988.71,37012468.8,79421.99,Binders,Industrial Resins,2024-11-01,26248967.695,10763501.104999997,0.290807434736696
Matapel Tradindo Sample,2024-12-08,Customer 023,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,511.49,6.7146,3434.46,104076.64,53234102.52,73810.78,Binders,Industrial Resins,2024-12-01,37753475.8622,15480626.657800004,0.2908028110736712
Matapel Tradindo Sample,2025-01-12,Customer 026,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,308.65,6.7225,2074.88,104199.19,32160568.69,73897.69,Binders,Industrial Resins,2025-01-01,22808522.0185,9352046.671500001,0.2907923290052991
Matapel Tradindo Sample,2025-02-19,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,503.41,6.6531,3349.25,103122.78,51913423.25,73134.31,Binders,Industrial Resins,2025-02-01,36816542.9971,15096880.252899997,0.29080879872239973
Matapel Tradindo Sample,2025-03-01,Customer 012,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,276.94,6.5199,1805.59,101057.83,27986637.45,71669.85,Binders,Industrial Resins,2025-03-01,19848248.259,8138389.191,0.29079553431668154
Matapel Tradindo Sample,2025-05-05,Customer 010,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,389.59,6.5747,2561.42,101908.09,39702015.02,72272.85,Binders,Industrial Resins,2025-05-01,28156779.631500002,11545235.388500001,0.2907972147681687
Matapel Tradindo Sample,2025-06-14,Customer 007,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,364.49,6.9261,2524.5,107353.98,39129744.57,76135.06,Binders,Industrial Resins,2025-06-01,27750468.0194,11379276.5506,0.29080886358057817
Matapel Tradindo Sample,2025-07-17,Customer 010,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,365.6,6.7112,2453.57,104023.1,38030325.27,73772.81,Binders,Industrial Resins,2025-07-01,26971339.336,11058985.934000004,0.2907938823947903
Matapel Tradindo Sample,2025-08-15,Customer 006,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,302.96,7.0758,2143.64,109674.37,33226471.28,77780.67,Binders,Industrial Resins,2025-08-01,23564431.7832,9662039.496800002,0.29079342838960665
Matapel Tradindo Sample,2025-11-18,Customer 018,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,404.67,6.8283,2763.18,105838.28,42829251.82,75060.13,Binders,Industrial Resins,2025-11-01,30374582.8071,12454669.012899999,0.29079819244201777
Matapel Tradindo Sample,2025-12-15,Customer 019,Resins,Binders,RES-001,Industrial Resins,RES-001-03,Industrial Resins Grade 3,477.91,6.8263,3262.38,105808.28,50566937.33,75038.85,Binders,Industrial Resins,2025-12-01,35861816.803500004,14705120.526499994,0.2908050458056087
Matapel Tradindo Sample,2023-01-17,Customer 024,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,926.23,8.2525,7643.74,127913.68,118477979.15,93159.28,Binders,Industrial Resins,2023-01-01,86286919.9144,32191059.23560001,0.2717049992458452
Matapel Tradindo Sample,2023-02-16,Customer 016,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,952.74,8.0345,7654.81,124534.88,118649523.56,90698.5,Binders,Industrial Resins,2023-02-01,86412088.89,32237434.67,0.27170302671883734
Matapel Tradindo Sample,2023-03-23,Customer 016,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,788.05,8.0945,6378.86,125464.73,98872391.99,91375.71,Binders,Industrial Resins,2023-03-01,72008628.2655,26863763.7245,0.271701363584053
Matapel Tradindo Sample,2023-04-10,Customer 026,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1072.21,8.7637,9396.51,135836.97,145645938.75,98929.79,Binders,Industrial Resins,2023-04-01,106073510.13589999,39572428.61410001,0.2717029321499018
Matapel Tradindo Sample,2023-05-21,Customer 014,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1041.04,8.4332,8779.27,130714.09,136078629.47,95198.81,Binders,Industrial Resins,2023-05-01,99105769.16239999,36972860.30760001,0.2717021802144992
Matapel Tradindo Sample,2023-06-23,Customer 026,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,867.84,7.7922,6762.37,120778.85,104816717.85,87963.0,Binders,Industrial Resins,2023-06-01,76337809.92,28478907.929999992,0.271701962379277
Matapel Tradindo Sample,2023-07-10,Customer 027,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,724.66,7.9953,5793.88,123927.71,89805083.79,90256.3,Binders,Industrial Resins,2023-07-01,65405130.358,24399953.432000004,0.27169902195132734
Matapel Tradindo Sample,2023-08-06,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1065.5,8.0407,8567.34,124630.6,132793831.06,90768.22,Binders,Industrial Resins,2023-08-01,96713538.41,36080292.650000006,0.2717015719931893
Matapel Tradindo Sample,2023-09-16,Customer 007,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,668.22,8.8483,5912.63,137148.23,91645829.14,99884.78,Binders,Industrial Resins,2023-09-01,66745007.6916,24900821.4484,0.2717070889321216
Matapel Tradindo Sample,2023-10-24,Customer 013,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1367.76,8.0245,10975.57,124379.31,170121322.09,90585.21,Binders,Industrial Resins,2023-10-01,123898826.8296,46222495.2604,0.2717031274653903
Matapel Tradindo Sample,2023-12-19,Customer 017,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,899.49,8.3693,7528.1,129724.62,116685523.91,94478.18,Binders,Industrial Resins,2023-12-01,84982178.1282,31703345.7818,0.2716990481720159
Matapel Tradindo Sample,2024-02-12,Customer 005,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1087.75,8.106,8817.29,125642.85,136667951.01,91505.44,Binders,Industrial Resins,2024-02-01,99535042.36,37132908.64999999,0.2717016562813836
Matapel Tradindo Sample,2024-03-11,Customer 009,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1465.74,8.165,11967.82,126558.15,185501199.76,92172.05,Binders,Industrial Resins,2024-03-01,135100260.567,50400939.19299999,0.2717014189569034
Matapel Tradindo Sample,2024-04-25,Customer 016,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1276.74,8.2665,10554.18,128131.02,163589783.0,93317.56,Binders,Industrial Resins,2024-04-01,119142261.5544,44447521.4456,0.2717010844473093
Matapel Tradindo Sample,2024-05-03,Customer 011,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1509.45,7.9435,11990.34,123124.3,185850341.23,89671.18,Binders,Industrial Resins,2024-05-01,135354162.651,50496178.578999996,0.27170344829503545
Matapel Tradindo Sample,2024-06-10,Customer 002,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,830.42,8.2281,6832.79,127535.8,105908276.44,92884.07,Binders,Industrial Resins,2024-06-01,77132789.4094,28775487.030599996,0.27170196700257054
Matapel Tradindo Sample,2024-07-20,Customer 029,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1026.83,8.2277,8448.46,127529.41,130951160.59,92879.41,Binders,Industrial Resins,2024-07-01,95371364.5703,35579796.019700006,0.27170279254796487
Matapel Tradindo Sample,2024-08-12,Customer 011,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,951.19,8.1503,7752.48,126329.96,120163434.94,92005.86,Binders,Industrial Resins,2024-08-01,87515053.97340001,32648380.966599986,0.27169979772051267
Matapel Tradindo Sample,2024-09-16,Customer 025,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,841.16,8.4697,7124.34,131279.81,110427232.69,95610.82,Binders,Industrial Resins,2024-09-01,80423997.3512,30003235.3388,0.27170141465943853
Matapel Tradindo Sample,2024-10-23,Customer 019,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1141.5,7.8085,8913.44,121032.19,138158352.36,88147.51,Binders,Industrial Resins,2024-10-01,100620382.66499999,37537969.69500002,0.2717024997315191
Matapel Tradindo Sample,2024-11-15,Customer 016,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1099.92,8.0911,8899.55,125412.2,137943017.04,91337.46,Binders,Industrial Resins,2024-11-01,100463899.00320001,37479118.03679998,0.27170000222578855
Matapel Tradindo Sample,2024-12-09,Customer 029,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,607.17,8.5867,5213.62,133094.45,80811173.28,96932.42,Binders,Industrial Resins,2024-12-01,58854457.4514,21956715.828600004,0.27170396044768336
Matapel Tradindo Sample,2025-01-25,Customer 002,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1263.67,8.6009,10868.79,133314.59,168466216.61,97092.75,Binders,Industrial Resins,2025-01-01,122693195.39250001,45773021.2175,0.271704452907996
Matapel Tradindo Sample,2025-02-07,Customer 017,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,931.31,8.244,7677.79,127782.63,119005820.94,93063.83,Binders,Industrial Resins,2025-02-01,86671275.5173,32334545.422700003,0.2717055784943691
Matapel Tradindo Sample,2025-04-14,Customer 030,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,584.48,8.7607,5120.5,135791.1,79367757.49,98896.39,Binders,Industrial Resins,2025-04-01,57802962.0272,21564795.462799996,0.27170725424007436
Matapel Tradindo Sample,2025-05-10,Customer 027,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,679.2,8.2931,5632.71,128543.81,87307037.44,93618.2,Binders,Industrial Resins,2025-05-01,63585481.440000005,23721555.999999993,0.2717026793665076
Matapel Tradindo Sample,2025-08-02,Customer 017,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,868.48,8.4463,7335.36,130916.88,113698109.74,95346.5,Binders,Industrial Resins,2025-08-01,82806528.32000001,30891581.419999987,0.2716982849639413
Matapel Tradindo Sample,2025-09-03,Customer 027,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,895.81,8.6736,7769.89,134441.33,120433269.4,97913.35,Binders,Industrial Resins,2025-09-01,87711758.0635,32721511.336500004,0.2716982732389394
Matapel Tradindo Sample,2025-10-04,Customer 003,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,953.17,8.4856,8088.27,131527.0,125368147.68,95790.85,Binders,Industrial Resins,2025-10-01,91304964.4945,34063183.18550001,0.2717052442415093
Matapel Tradindo Sample,2025-11-11,Customer 010,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,1307.12,7.7882,10180.12,120717.25,157791903.92,87918.14,Binders,Industrial Resins,2025-11-01,114919559.15679999,42872344.7632,0.2717018028056506
Matapel Tradindo Sample,2025-12-13,Customer 029,Resins,Binders,RES-001,Industrial Resins,RES-001-04,Industrial Resins Grade 4,803.59,8.8401,7103.78,137021.23,110108558.69,99792.29,Binders,Industrial Resins,2025-12-01,80192086.3211,29916472.3689,0.27169979086845497
Matapel Tradindo Sample,2023-01-07,Customer 004,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,326.88,3.8831,1269.31,60188.04,19674376.67,45114.43,Solvents,Solvents,2023-01-01,14747004.8784,4927371.791600002,0.25044614496546597
Matapel Tradindo Sample,2023-02-25,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,697.61,3.9269,2739.45,60867.55,42461533.13,45623.77,Solvents,Solvents,2023-02-01,31827598.1897,10633934.940300003,0.25043690503927885
Matapel Tradindo Sample,2023-04-26,Customer 016,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,703.57,3.7664,2649.92,58379.02,41073757.69,43758.46,Solvents,Solvents,2023-04-01,30787139.702200003,10286617.987799995,0.2504425834479815
Matapel Tradindo Sample,2023-05-09,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,704.13,3.8482,2709.65,59647.06,41999528.44,44708.93,Solvents,Solvents,2023-05-01,31480898.8809,10518629.559099998,0.25044637284741855
Matapel Tradindo Sample,2023-07-20,Customer 019,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,760.63,3.7993,2889.87,58889.27,44792921.15,44140.93,Solvents,Solvents,2023-07-01,33574915.5859,11218005.564099997,0.2504414821827265
Matapel Tradindo Sample,2023-09-18,Customer 014,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,689.6,3.993,2753.59,61891.45,42680597.11,46391.23,Solvents,Solvents,2023-09-01,31991392.208000004,10689204.901999995,0.25044647042896057
Matapel Tradindo Sample,2023-10-19,Customer 006,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,770.63,3.6473,2810.77,56533.87,43566859.61,42375.42,Solvents,Solvents,2023-10-01,32655769.9146,10911089.6954,0.250444714011371
Matapel Tradindo Sample,2023-11-26,Customer 002,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,586.68,3.5328,2072.61,54758.37,32125465.68,41044.58,Solvents,Solvents,2023-11-01,24080034.194399998,8045431.485600002,0.2504378167071601
Matapel Tradindo Sample,2024-02-20,Customer 028,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,447.46,3.9874,1784.21,61805.3,27655330.11,46326.66,Solvents,Solvents,2024-02-01,20729327.2836,6926002.826400001,0.25044007064285956
Matapel Tradindo Sample,2024-03-09,Customer 009,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,697.92,3.5415,2471.73,54893.99,38311870.23,41146.23,Solvents,Solvents,2024-03-01,28716776.8416,9595093.388399996,0.2504470110907451
Matapel Tradindo Sample,2024-05-12,Customer 015,Solvents,Solvents,SOL-001,Solvents,SOL-001-01,Solvents Grade 1,519.74,3.5729,1856.99,55380.23,28783415.02,41510.69,Solvents,Solvents,2024-05-01,21574766.020600002,7208648.999399997,0.25044453531282185
